Order_ID,Customer_ID,Restaurant_ID,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Order_Date_Only,Order_Time_Only
ORD361989,CUST5034,REST929,Pune,North Indian,Zomato,Wallet,Windy,Cancelled,680.03,37.6,145.035,3.2,56.0,14.18,9,62.0,4.4,0,2022-09-28,16:22:09
ORD558976,CUST8121,REST345,Ahmedabad,Biryani,Direct App,Credit Card,Cloudy,Delivered,611.06,69.22,152.05,4.5,38.0,12.44,6,31.0,2.0,0,2024-05-26,00:07:58
ORD566339,CUST8975,REST952,Bangalore,Mughlai,Direct App,Credit Card,Humid,Partial Refund,1303.47,25.56,287.69,2.5,110.0,6.27,3,53.0,2.4,0,2023-07-18,20:54:13
ORD865470,CUST3900,REST545,Ahmedabad,Biryani,Swiggy,Cash,Windy,Returned,1706.15,18.45,46.57,3.4,106.0,12.89,8,38.0,2.7,1,2023-12-07,07:30:53
ORD517643,CUST4327,REST969,Kolkata,Continental,Zomato,UPI,Humid,Delayed,1010.37,33.99,82.43,3.9,18.0,13.73,6,19.0,4.2,1,2023-12-20,02:18:35
ORD822794,CUST5572,REST833,Bangalore,Street Food,Magicpin,Credit Card,Windy,Delivered,2362.84,8.31,175.27,4.1,118.0,11.29,6,38.0,2.6,0,2023-09-07,14:13:34
ORD679902,CUST7609,REST524,Kolkata,North Indian,Dotpe,Debit Card,Humid,Partial Refund,809.46,15.62,61.32,3.2,11.0,12.41,8,47.0,3.9,1,2024-04-01,22:48:45
ORD121053,CUST5659,REST449,Delhi,Chinese,Swiggy,Wallet,Sunny,Partial Refund,1024.77,53.95,131.34,4.2,21.0,11.06,6,45.0,3.3,0,2024-05-18,06:07:30
ORD817712,CUST5418,REST482,Hyderabad,Mughlai,Swiggy,UPI,Rainy,Partial Refund,618.8,37.62,114.19,3.1,100.0,2.9,1,53.0,4.7,1,2024-04-25,18:23:36
ORD464825,CUST2600,REST554,Hyderabad,Italian,Swiggy,Wallet,Sunny,Partial Refund,2474.13,44.45,256.14,4.9,107.0,3.97,6,28.0,4.5,0,2023-04-13,12:13:28
ORD178693,CUST8379,REST363,Pune,Continental,Magicpin,Wallet,Cloudy,Cancelled,576.98,55.72,297.48,1.9,115.0,12.57,7,37.0,4.6,0,2024-05-03,04:56:47
ORD517584,CUST3971,REST287,Bangalore,Fast Food,Dotpe,Cash,Sunny,Cancelled,1753.74,46.44,148.77,3.9,67.0,7.67,8,65.0,3.7,1,2022-09-16,08:31:39
ORD736408,CUST9059,REST947,Delhi,North Indian,Swiggy,Cash,Sunny,Partial Refund,1972.8,54.16,145.035,3.2,46.0,10.64,2,40.0,3.4,1,2023-11-12,00:50:00
ORD524252,CUST3476,REST915,Kolkata,North Indian,Zomato,Wallet,Sunny,Cancelled,1902.35,23.93,145.035,4.4,65.0,6.78,6,59.0,2.9,0,2023-09-03,21:07:52
ORD550081,CUST7243,REST444,Ahmedabad,Desserts,Dotpe,Cash,Cloudy,Delayed,1101.22,17.01,145.49,2.5,51.0,5.04,10,42.282985339848956,4.6,1,2022-10-06,18:03:56
ORD239613,CUST7504,REST318#,Pune,Biryani,Swiggy,UPI,Humid,Delivered,995.97,34.81,185.65,2.6,51.0,7.67,5,27.0,2.7,0,2024-03-22,18:54:58
ORD827117,CUST7065,REST472,Hyderabad,Chinese,Dotpe,UPI,Windy,Cancelled,1534.77,26.84,25.15,1.8,59.0,7.17,1,46.0,3.9,1,2024-02-07,23:43:00
ORD737894,CUST8373,REST756,Chennai,Street Food,Zomato,Cash,Rainy,Delivered,762.67,13.9,280.27,3.2,33.0,0.59,10,32.0,3.1,1,2022-09-19,23:12:07
ORD673619,CUST8001,REST789,Mumbai,Desserts,Zomato,Credit Card,Cloudy,Returned,515.12,9.98,86.23,3.4,13.0,10.76,4,65.0,2.3,1,2023-04-25,19:21:42
ORD982495,CUST3316,REST999,Ahmedabad,Chinese,Direct App,Debit Card,Sunny,Delayed,1054.84,19.7,145.035,4.1,120.0,5.3,5,25.0,3.6,0,2022-06-19,17:50:41
ORD267914,CUST3949,REST275,Chennai,South Indian,Direct App,Debit Card,Sunny,Delivered,2074.23,52.49,151.36,3.2,85.0,11.08,8,45.0,2.3,0,2022-10-28,00:24:01
ORD616137,CUST2302,REST149,Hyderabad,North Indian,Zomato,Debit Card,Humid,Returned,1080.76,63.09,285.45,3.2,87.0,7.67,4,59.0,2.9,0,2022-11-25,03:22:24
ORD774396,CUST1206,REST209,Chennai,Continental,Direct App,Debit Card,Cloudy,Cancelled,1182.1,29.41,203.28,4.4,65.0,1.9,2,24.0,4.2,1,2024-02-14,04:47:07
ORD795578,CUST1706,REST484,Pune,Desserts,Swiggy,Credit Card,Rainy,Delivered,2136.54,0.75,247.82,1.8,101.0,3.25,6,32.0,3.3,0,2023-12-06,09:10:53
ORD623879,CUST3207,REST942,Delhi,Chinese,Swiggy,Cash,Sunny,Delayed,233.69,74.43,160.97,1.1,107.0,1.77,7,32.0,2.8,1,2023-12-31,07:52:41
ORD219361,CUST3589,REST494,Ahmedabad,Desserts,Swiggy,UPI,Cloudy,Cancelled,2329.87,66.62,38.13,3.2,18.0,0.61,4,50.0,2.7,0,2022-12-05,11:56:58
ORD987624,CUST3589,REST257,Bangalore,South Indian,Swiggy,Debit Card,Rainy,Partial Refund,1880.99,21.28,226.8,2.8,33.0,7.67,7,54.0,2.8,1,2022-09-02,12:39:58
ORD257212,CUST5267,REST650,Hyderabad,Desserts,Zomato,UPI,Cloudy,Delayed,576.17,23.82,95.84,1.1,37.0,2.1,6,47.0,3.1,0,2023-01-21,03:05:09
ORD662986,CUST9210,REST552,Kolkata,Unknown,Swiggy,Cash,Rainy,Returned,218.44,22.01,23.6,4.7,29.0,14.9,2,34.0,5.0,0,2023-02-16,23:23:17
ORD680099,CUST3873,REST968,Mumbai,Fast Food,Direct App,Credit Card,Cloudy,Partial Refund,816.72,45.59,0.38,1.2,38.0,14.06,5,45.0,4.8,1,2024-04-12,05:45:50
ORD810380,CUST6878,REST245,Kolkata,North Indian,Zomato,Wallet,Sunny,Delivered,532.98,67.4,204.85,4.0,118.0,13.27,3,40.0,3.7,0,2022-07-28,14:44:08
ORD148159,CUST4310,REST756,Ahmedabad,Biryani,Dotpe,Debit Card,Windy,Delivered,1159.97,68.37,292.74,4.7,102.0,5.02,5,49.0,4.8,0,2023-03-23,19:41:08
ORD150290,CUST8361,REST919,Ahmedabad,Biryani,Direct App,Credit Card,Cloudy,Delivered,86.02,65.85,25.2,3.7,56.0,7.67,7,36.0,2.3,1,2023-10-12,03:52:52
ORD906360,CUST9037,REST189,Pune,Mughlai,Direct App,Wallet,Sunny,Partial Refund,1344.89,43.83,248.78,4.4,105.0,12.56,6,50.0,2.3,0,2022-12-07,16:52:13
ORD780432,CUST4259,REST923,Kolkata,South Indian,Zomato,Wallet,Humid,Partial Refund,361.46,66.99,145.035,3.2,29.0,7.13,4,56.0,3.1,0,2022-12-03,03:24:14
ORD932369,CUST6298,REST734,Pune,Continental,Swiggy,UPI,Humid,Cancelled,1425.47,16.16,17.38,4.2,19.0,8.5,7,18.0,4.8,1,2024-03-28,05:53:24
ORD776604,CUST8925,REST303,Hyderabad,Desserts,Magicpin,UPI,Cloudy,Delayed,404.03,26.52,264.8,2.8,26.0,7.67,5,18.0,4.7,1,2023-09-13,20:08:19
ORD284654,CUST3384,REST591,Ahmedabad,North Indian,Dotpe,Wallet,Rainy,Returned,539.5,78.91,71.79,3.1,85.0,4.49,8,46.0,4.5,1,2023-11-18,16:36:06
ORD194813,CUST6354,REST762,Hyderabad,Continental,Magicpin,UPI,Humid,Cancelled,766.56,36.65,22.67,3.5,21.0,14.12,1,63.0,4.5,1,2022-07-09,18:26:39
ORD720298,CUST3489,REST144,Pune,Mughlai,Dotpe,Cash,Windy,Cancelled,1966.95,7.06,211.81,2.5,78.0,8.18,9,18.0,3.3,0,2022-06-22,06:16:13
ORD703178,CUST6309,REST541,Pune,North Indian,Zomato,UPI,Sunny,Cancelled,126.77,14.52,123.48,4.5,13.0,0.79,5,38.0,3.1,1,2023-03-06,19:23:11
ORD918207,CUST3359,REST171#,Pune,Mughlai,Magicpin,Wallet,Cloudy,Delayed,1469.84,20.01,134.51,2.2,66.0,1.7,1,35.0,2.9,0,2023-06-22,12:40:31
ORD304607,CUST7375,REST707,Pune,Desserts,Direct App,Debit Card,Sunny,Returned,1585.56,57.65,145.035,3.1,108.0,7.15,10,36.0,3.2,1,2024-04-05,02:01:54
ORD238394,CUST9464,REST143,Hyderabad,Fast Food,Direct App,UPI,Rainy,Cancelled,1902.02,22.79,188.74,4.3,65.0,9.93,3,62.0,5.0,1,2022-05-22,17:45:48
ORD143631,CUST6693,REST632,Delhi,Fast Food,Magicpin,Debit Card,Windy,Partial Refund,1510.9,68.89,278.36,2.4,115.0,9.1,2,29.0,3.5,1,2022-01-10,03:49:18
ORD821634,CUST7162,REST721,Chennai,Street Food,Direct App,UPI,Cloudy,Delayed,1892.45,30.66,3.96,1.5,64.0,1.92,1,23.0,4.3,1,2023-12-24,23:10:58
ORD679720,CUST7210,REST834,Delhi,Italian,Direct App,Credit Card,Windy,Partial Refund,1685.24,60.06,103.2,3.4,119.0,1.15,10,21.0,2.4,0,2023-04-01,17:32:36
ORD847245,CUST5410,REST852,Mumbai,Italian,Zomato,Debit Card,Sunny,Delivered,119.07,44.3,73.77,1.3,91.0,8.88,6,20.0,3.6,0,2023-10-04,22:59:10
ORD136332,CUST8617,REST917,Pune,Chinese,Direct App,UPI,Windy,Returned,1767.45,41.43,197.03,2.3,58.0,13.97,3,49.0,2.9,0,2022-08-26,02:47:29
ORD233051,CUST2964,REST731,Kolkata,Fast Food,Dotpe,Credit Card,Cloudy,Delayed,497.72,41.94,77.15,4.7,111.0,1.22,7,64.0,3.8,0,2022-06-17,22:12:48
ORD253023,CUST2036,REST470,Bangalore,Continental,Swiggy,Debit Card,Sunny,Cancelled,1009.94,19.8,105.08,2.0,110.0,12.15,9,19.0,3.4,1,2024-03-09,17:07:46
ORD243167,CUST3633,REST695,Pune,Desserts,Magicpin,UPI,Rainy,Returned,1164.49,22.64,108.17,2.4,11.0,8.66,5,35.0,4.1,0,2023-12-23,19:09:19
ORD513982,CUST9290,REST162,Mumbai,Desserts,Magicpin,Debit Card,Rainy,Delivered,251.84,1.06,23.79,3.8,97.0,7.98,5,53.0,4.7,0,2024-06-12,07:19:23
ORD447255,CUST7204,REST800,Hyderabad,Fast Food,Dotpe,Wallet,Rainy,Partial Refund,1259.46,47.15,117.66,2.0,60.0,11.37,1,38.0,4.0,1,2023-03-22,23:00:27
ORD619886,CUST3561,REST850,Mumbai,Chinese,Zomato,Cash,Humid,Partial Refund,256.41,55.07,113.26,3.2,27.0,3.23,8,21.0,3.2,0,2022-05-31,13:50:33
ORD151328,CUST5301,REST670,Chennai,Mughlai,Zomato,Cash,Windy,Delivered,1457.45,42.17,210.02,2.7,119.0,4.52,8,38.0,4.9,0,2022-08-13,18:21:31
ORD361805,CUST1108,REST884,Ahmedabad,Mughlai,Zomato,Cash,Cloudy,Partial Refund,337.22,1.38,145.035,6.0,99.0,12.04,8,26.0,4.2,1,2023-04-30,14:36:32
ORD954551,CUST1859,REST620,Ahmedabad,Fast Food,Dotpe,Debit Card,Humid,Delivered,621.85,13.45,240.31,1.5,88.0,2.77,5,37.0,2.9,0,2023-09-08,02:02:16
ORD246748,CUST1665,REST507,Delhi,South Indian,Dotpe,Credit Card,Cloudy,Delayed,1766.7,42.79,258.99,4.2,65.0,6.33,8,61.0,4.7,1,2022-11-27,07:17:31
ORD730889,CUST8763,REST660,Ahmedabad,Continental,Magicpin,UPI,Sunny,Delayed,944.62,12.11,278.68,1.5,114.0,9.85,6,42.282985339848956,2.2,1,2022-09-30,22:22:37
ORD161495,CUST4276,REST203,Hyderabad,Fast Food,Direct App,Debit Card,Windy,Delayed,651.42,78.24,293.12,2.2,107.0,8.34,3,57.0,3.5,1,2023-11-28,18:40:34
ORD483561,CUST2925,REST821,Ahmedabad,Fast Food,Zomato,Debit Card,Sunny,Partial Refund,1495.17,38.44,145.035,4.0,95.0,2.3,4,32.0,2.3,1,2023-05-28,22:44:58
ORD381981,CUST7381,REST604,Bangalore,Chinese,Magicpin,Wallet,Cloudy,Returned,1194.88,13.91,110.66,3.2,116.0,3.11,6,41.0,4.8,1,2022-04-15,16:51:58
ORD886553,CUST9759,REST145,Delhi,Italian,Direct App,Credit Card,Humid,Returned,1826.36,27.53,66.98,1.0,56.0,7.67,6,43.0,4.2,0,2023-01-07,17:04:55
ORD790917,CUST2430,REST796,Mumbai,Mughlai,Swiggy,UPI,Rainy,Delivered,1759.47,44.22,244.89,3.2,51.0,0.74,7,60.0,4.5,0,2022-12-10,17:41:46
ORD992247,CUST3557,REST830,Kolkata,Fast Food,Dotpe,Credit Card,Cloudy,Delivered,2123.6,74.44,156.05,4.5,41.0,9.74,9,58.0,3.0,1,2022-07-01,05:59:39
ORD814263,CUST6640,REST449,Hyderabad,Desserts,Zomato,UPI,Sunny,Delivered,1793.5,70.79,114.58,3.2,118.0,3.48,2,54.0,3.2,0,2022-02-10,19:56:22
ORD118632,CUST1844,REST820,Bangalore,South Indian,Direct App,Wallet,Humid,Delayed,695.38,62.11,68.9,2.5,115.0,9.75,2,35.0,3.9,0,2022-03-22,01:25:29
ORD592085,CUST4571,REST315,Delhi,Continental,Swiggy,Debit Card,Windy,Partial Refund,2349.07,43.36,124.22,2.2,39.0,8.68,1,21.0,4.2,1,2023-06-20,00:42:55
ORD240913,CUST3087,REST994,Hyderabad,Desserts,Zomato,UPI,Windy,Returned,2406.9,42.56,123.61,1.0,96.0,14.98,10,46.0,4.6,0,2022-04-15,10:38:29
ORD718836,CUST1089,REST587,Kolkata,Continental,Swiggy,Cash,Windy,Partial Refund,1907.23,17.05,259.84,3.2,54.0,5.92,4,33.0,4.7,1,2023-11-18,20:54:43
ORD624139,CUST7920,REST846,Mumbai,South Indian,Direct App,Debit Card,Sunny,Partial Refund,570.78,21.69,246.36,1.1,43.0,14.54,1,39.0,3.5,0,2022-05-31,05:50:52
ORD494322,CUST6420,REST965#,Ahmedabad,Italian,Magicpin,Cash,Sunny,Cancelled,1331.17,56.57,106.24,2.9,110.0,7.67,1,54.0,3.4,0,2023-02-16,23:29:11
ORD897423,CUST9511,REST562,Hyderabad,Biryani,Direct App,Wallet,Rainy,Cancelled,85.28,73.8,10.58,3.2,103.0,7.67,10,42.282985339848956,4.3,0,2023-07-02,07:28:38
ORD670065,CUST5053,REST604,Bangalore,Street Food,Dotpe,Credit Card,Windy,Returned,2055.82,9.67,9.96,4.8,49.0,5.63,3,18.0,4.4,0,2024-06-16,18:21:50
ORD465648,CUST5411,REST402,Kolkata,Mughlai,Dotpe,Debit Card,Sunny,Cancelled,702.57,33.91,70.88,3.7,87.0,7.67,5,41.0,3.0,0,2024-06-14,23:35:24
ORD955088,CUST5992,REST529,Chennai,Italian,Zomato,Wallet,Sunny,Cancelled,409.38,17.53,145.035,1.2,65.0,10.8,1,49.0,4.8,0,2022-10-13,00:55:47
ORD830000,CUST8556,REST373,Ahmedabad,North Indian,Dotpe,Wallet,Humid,Delivered,1921.97,63.98,55.06,4.5,52.0,6.75,3,45.0,4.9,0,2022-08-10,19:12:15
ORD811346,CUST4541,REST516,Chennai,Street Food,Zomato,Cash,Cloudy,Partial Refund,2122.86,63.63,23.04,2.7,36.0,7.96,1,20.0,3.1,0,2024-04-14,14:26:53
ORD641922,CUST6572,REST666,Bangalore,Chinese,Swiggy,Debit Card,Cloudy,Partial Refund,2381.73,60.34,24.68,2.6,69.0,3.37,1,56.0,4.2,0,2023-07-03,01:56:07
ORD917629,CUST6450,REST828,Ahmedabad,Biryani,Direct App,COD,Rainy,Partial Refund,957.45,13.91,12.61,2.8,57.0,10.54,1,22.0,4.6,1,2022-04-07,18:00:52
ORD492052,CUST9131,REST326,Hyderabad,Street Food,Magicpin,Debit Card,Cloudy,Cancelled,567.1,32.91,239.38,3.6,11.0,7.67,9,42.282985339848956,4.8,1,2023-05-28,10:16:09
ORD258471,CUST1510,REST108,Delhi,Italian,Zomato,Wallet,Sunny,Delivered,879.01,64.11,169.76,4.5,40.0,7.67,8,25.0,3.6,0,2023-03-22,15:38:20
ORD162165,CUST6833,REST606,Ahmedabad,Fast Food,Direct App,UPI,Windy,Delivered,1981.48,44.52,145.035,3.2,38.0,5.44,7,53.0,4.2,1,2022-06-27,22:05:41
ORD865416,CUST5049,REST518,Kolkata,Biryani,Swiggy,Cash,Rainy,Cancelled,268.15,48.5,101.72,3.2,83.0,10.71,8,57.0,3.8,0,2024-01-20,12:53:16
ORD534603,CUST5982,REST798,Chennai,Continental,Magicpin,Debit Card,Cloudy,Delivered,2108.65,53.39,254.76,4.2,27.0,1.76,6,28.0,3.9,0,2022-04-16,14:01:42
ORD918430,CUST3886,REST825,Delhi,Chinese,Direct App,Cash,Sunny,Partial Refund,1167.55,52.63,66.84,1.1,105.0,3.18,4,29.0,2.4,0,2024-02-03,01:16:14
ORD930605,CUST4163,REST571,Kolkata,Biryani,Dotpe,Wallet,Windy,Delivered,991.72,62.11,145.035,1.7,82.0,1.28,1,38.0,3.3,0,2023-03-23,05:16:16
ORD410401,CUST5934,REST287,Pune,Biryani,Swiggy,Cash,Humid,Delivered,343.23,58.33,207.96,3.2,105.0,2.09,3,48.0,3.1,0,2024-03-31,11:43:16
ORD667851,CUST9621,REST707,Pune,Desserts,Magicpin,Credit Card,Windy,Delayed,1062.87,69.03,283.25,1.1,49.0,8.94,6,21.0,2.6,0,2023-11-16,19:04:47
ORD272129,CUST1371,REST137,Delhi,Street Food,Swiggy,Cash,Rainy,Delayed,2143.63,58.87,286.73,3.0,111.0,2.8,9,61.0,2.1,1,2023-01-17,17:28:44
ORD749498,CUST4513,REST611,Bangalore,Mughlai,Direct App,UPI,Sunny,Cancelled,521.05,52.48,201.52,1.4,108.0,5.22,2,20.0,3.0,0,2024-05-15,21:35:39
ORD977345,CUST6172,REST883,Bangalore,Chinese,Swiggy,Credit Card,Sunny,Returned,867.87,36.19,118.15,4.9,56.0,0.58,6,50.0,4.9,0,2023-01-13,23:04:26
ORD697766,CUST5706,REST832,Bangalore,Italian,Zomato,Credit Card,Rainy,Delivered,949.45,71.19,298.75,2.2,88.0,14.84,7,24.0,2.2,0,2022-01-31,02:39:40
ORD146853,CUST8844,REST899,Chennai,Chinese,Zomato,UPI,Humid,Partial Refund,462.37,7.09,145.035,1.3,65.0,14.48,3,37.0,2.5,1,2023-06-01,00:46:18
ORD662445,CUST5366,REST854,Mumbai,Chinese,Dotpe,Cash,Windy,Cancelled,2122.08,54.72,199.89,1.3,77.0,5.88,6,54.0,4.7,0,2022-01-22,05:49:15
ORD998960,CUST1447,REST229,Pune,Mughlai,Magicpin,Credit Card,Sunny,Partial Refund,2131.72,19.71,104.03,2.3,72.0,8.45,1,33.0,3.2,1,2023-10-12,13:11:35
ORD423241,CUST8300,REST290,Kolkata,South Indian,Swiggy,Debit Card,Rainy,Returned,456.23,2.52,145.035,1.5,90.0,6.46,4,49.0,3.9,0,2022-06-23,18:43:51
ORD239145,CUST2296,REST455,Ahmedabad,Fast Food,Direct App,Debit Card,Sunny,Returned,1225.58,69.85,220.22,3.0,65.0,3.66,4,49.0,3.6,1,2023-03-30,19:38:36
ORD191982,CUST9331,REST822,Mumbai,South Indian,Zomato,Debit Card,Humid,Returned,1116.02,57.76,140.18,3.5,84.0,7.9,8,31.0,2.4,1,2024-05-22,09:27:32
ORD635482,CUST6918,REST214,Kolkata,Fast Food,Direct App,Credit Card,Windy,Delivered,267.39,17.22,229.23,3.1,61.0,6.05,9,47.0,4.5,0,2024-02-25,03:00:55
ORD742686,CUST2605,REST950,Ahmedabad,Fast Food,Magicpin,UPI,Rainy,Returned,641.2,72.37,94.46,1.6,44.0,5.06,10,56.0,2.6,0,2022-04-05,16:39:55
ORD768169,CUST1107,REST680,Kolkata,Mughlai,Zomato,Debit Card,Sunny,Returned,1414.19,73.28,190.58,1.6,56.0,6.34,5,26.0,3.5,1,2023-08-15,21:39:36
ORD663723,CUST1550,REST130,Kolkata,Mughlai,Magicpin,Credit Card,Cloudy,Cancelled,1515.28,11.65,291.51,3.0,65.0,9.37,8,59.0,4.4,0,2022-05-06,04:09:10
ORD802571,CUST6047,REST146,Pune,Street Food,Direct App,Credit Card,Cloudy,Delayed,1388.86,13.88,63.03,1.8,114.0,5.68,6,41.0,2.1,1,2022-10-20,10:04:33
ORD708502,CUST9518,REST696,Kolkata,South Indian,Zomato,Debit Card,Sunny,Delayed,2096.32,59.39,213.89,3.2,65.0,10.19,9,63.0,2.9,0,2023-05-10,19:39:37
ORD962460,CUST7484,REST857,Kolkata,Italian,Swiggy,Credit Card,Sunny,Returned,1202.03,5.73,240.21,4.6,47.0,14.36,9,21.0,4.7,0,2023-12-09,08:28:39
ORD934306,CUST8583,REST615,Mumbai,Continental,Direct App,Wallet,Windy,Partial Refund,1226.33,18.91,9.7,1.4,20.0,5.94,4,22.0,2.6,0,2023-01-01,09:02:12
ORD476479,CUST7562,REST883,Mumbai,North Indian,Swiggy,Wallet,Sunny,Cancelled,729.05,71.47,14.24,1.0,79.0,10.07,2,43.0,3.0,1,2022-07-08,12:34:35
ORD506351,CUST8546,REST819,Pune,South Indian,Direct App,Debit Card,Humid,Partial Refund,771.71,2.35,177.03,3.8,97.0,7.01,7,37.0,3.5,1,2023-10-07,12:28:40
ORD964915,CUST6981,REST373,Kolkata,South Indian,Swiggy,Debit Card,Cloudy,Returned,2378.12,39.44,145.035,2.8,11.0,3.09,1,58.0,3.1,1,2023-07-06,04:50:00
ORD211090,CUST7052,REST180,Bangalore,North Indian,Magicpin,Wallet,Sunny,Cancelled,2492.46,59.84,93.59,1.4,59.0,2.82,5,46.0,3.7,0,2023-03-14,16:38:06
ORD448787,CUST7159,REST897,Mumbai,Biryani,Zomato,Wallet,Rainy,Returned,1960.0,40.4,233.73,4.6,101.0,6.26,10,45.0,2.3,0,2022-09-22,21:09:01
ORD911032,CUST9985,REST291,Kolkata,Chinese,Dotpe,Wallet,Humid,Cancelled,790.08,22.36,145.035,2.8,79.0,1.07,1,20.0,2.6,0,2024-05-16,22:28:14
ORD606121,CUST1890,REST228,Pune,Italian,Direct App,Cash,Windy,Cancelled,861.43,6.15,21.15,4.2,23.0,6.63,2,33.0,2.6,0,2023-06-25,05:48:04
ORD206694,CUST8796,REST239,Mumbai,Fast Food,Direct App,Wallet,Windy,Returned,1579.67,16.43,103.12,3.9,45.0,3.91,8,36.0,3.5,0,2022-11-03,02:00:07
ORD639403,CUST4271,REST587,Kolkata,Desserts,Direct App,Cash,Sunny,Cancelled,1673.48,10.5,145.035,3.5,10.0,11.39,10,20.0,3.0,0,2024-01-06,15:38:09
ORD749863,CUST9629,REST227#,Ahmedabad,Italian,Swiggy,Credit Card,Rainy,Delayed,773.76,19.65,11.24,4.0,114.0,3.72,8,42.282985339848956,4.3,1,2024-02-12,11:50:28
ORD823255,CUST7643,REST504,Kolkata,North Indian,Zomato,Credit Card,Sunny,Delayed,303.3,53.38,145.035,3.5,67.0,11.31,5,59.0,4.5,0,2022-02-28,04:50:25
ORD128127,CUST9574,REST344,Ahmedabad,Chinese,Zomato,Wallet,Rainy,Partial Refund,2134.77,56.7,82.38,2.3,114.0,7.54,6,35.0,3.5,1,2023-12-30,02:19:36
ORD613358,CUST2022,REST617,Mumbai,Biryani,Direct App,Wallet,Sunny,Cancelled,2475.88,52.6,289.31,5.0,112.0,7.67,4,44.0,2.0,1,2023-09-30,11:58:43
ORD779445,CUST1706,REST201,Ahmedabad,South Indian,Direct App,Credit Card,Cloudy,Returned,617.74,72.7,248.28,2.1,82.0,7.67,1,21.0,4.8,1,2022-03-02,03:45:28
ORD510780,CUST8052,REST673,Bangalore,Italian,Magicpin,Wallet,Sunny,Delivered,1337.11,28.31,119.74,3.8,110.0,2.95,3,25.0,3.0,0,2023-05-16,17:01:10
ORD893928,CUST8503,REST788,Bangalore,North Indian,Dotpe,Wallet,Humid,Cancelled,2000.11,68.81,107.0,2.8,117.0,11.28,8,65.0,3.2,1,2022-12-26,12:27:44
ORD574514,CUST7031,REST860,Pune,Fast Food,Direct App,Debit Card,Sunny,Delayed,2232.25,63.27,90.09,3.5,52.0,7.83,1,42.282985339848956,3.1,1,2023-05-02,02:34:42
ORD537017,CUST8552,REST568,Kolkata,Biryani,Dotpe,Wallet,Humid,Delivered,2166.08,15.69,293.02,4.8,17.0,9.61,8,65.0,3.5,1,2023-07-31,06:33:33
ORD203396,CUST1701,REST807,Kolkata,Desserts,Zomato,Cash,Cloudy,Delayed,526.21,64.52,134.6,1.1,23.0,2.37,2,63.0,2.2,0,2023-06-17,15:30:13
ORD501936,CUST3923,REST566,Pune,Italian,Swiggy,Debit Card,Windy,Cancelled,2470.61,33.23,44.64,4.4,101.0,9.69,3,19.0,4.0,1,2022-09-27,00:42:31
ORD884229,CUST1567,REST714,Mumbai,Continental,Swiggy,Wallet,Windy,Cancelled,1497.07,0.7,2.19,1.8,98.0,4.57,5,57.0,4.9,1,2024-04-13,12:51:56
ORD543681,CUST2252,REST664,Chennai,Desserts,Dotpe,Wallet,Sunny,Cancelled,1233.99,55.57,287.58,1.6,118.0,9.05,7,21.0,4.0,1,2023-02-10,02:02:59
ORD718337,CUST6886,REST953,Delhi,South Indian,Zomato,UPI,Cloudy,Returned,672.16,67.72,145.035,3.0,65.0,3.23,7,46.0,3.6,0,2022-01-09,01:10:41
ORD975804,CUST5648,REST547,Delhi,Continental,Zomato,Credit Card,Sunny,Delivered,1552.63,43.46,93.86,4.4,99.0,14.6,2,59.0,2.7,0,2022-12-10,01:51:23
ORD757128,CUST1307,REST141,Bangalore,Mughlai,Zomato,Cash,Sunny,Cancelled,687.36,3.42,105.69,2.0,44.0,9.29,7,23.0,2.2,1,2022-11-18,23:52:34
ORD744333,CUST4096,REST921,Delhi,Italian,Swiggy,Wallet,Sunny,Delayed,1589.55,74.35,245.74,3.2,113.0,7.67,4,22.0,2.2,0,2023-11-18,06:58:35
ORD669488,CUST9482,REST738,Ahmedabad,Continental,Direct App,Debit Card,Cloudy,Delayed,1628.43,8.9,125.22,4.4,45.0,2.04,10,51.0,2.0,1,2023-08-29,00:44:52
ORD911117,CUST6298,REST849,Chennai,Fast Food,Swiggy,Credit Card,Sunny,Partial Refund,2304.7,4.81,178.69,2.0,65.0,8.29,10,23.0,3.9,1,2023-05-03,07:18:12
ORD743937,CUST1136,REST550,Kolkata,North Indian,Dotpe,Debit Card,Cloudy,Partial Refund,798.38,75.47,30.89,3.2,65.0,10.36,7,46.0,4.1,1,2024-01-07,17:59:18
ORD435476,CUST9151,REST460,Delhi,North Indian,Swiggy,Wallet,Rainy,Partial Refund,1485.82,21.54,78.75,3.2,107.0,8.48,4,51.0,4.7,1,2022-09-29,23:03:31
ORD294760,CUST4624,REST701,Hyderabad,Desserts,Direct App,UPI,Rainy,Cancelled,2038.67,69.94,110.38,6.0,18.0,0.59,3,44.0,2.3,0,2022-01-18,20:02:36
ORD424960,CUST8597,REST891,Chennai,Desserts,Magicpin,Wallet,Rainy,Returned,1326.39,30.91,0.76,3.2,80.0,11.83,7,41.0,4.3,0,2022-07-08,15:05:33
ORD329659,CUST3485,REST699,Bangalore,South Indian,Zomato,Wallet,Cloudy,Partial Refund,2128.83,4.15,138.71,3.2,92.0,6.0,7,44.0,4.3,1,2023-03-01,12:15:30
