Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Cuisine_Type,Platform,Payment_Mode,Weather_Condition,Order_Status,Order_Amount_INR,Delivery_Fee_INR,Discount_Applied_INR,Customer_Rating,Delivery_Time_Minutes,Distance_KM,Items_Ordered,Customer_Age,Restaurant_Avg_Rating,Is_Repeat_Customer,Unnamed: 21,Unnamed: 22,_temp_flag
ORD434400,CUST6410,REST264,2023-10-03 11:26:59,Kolkata,North Indian,Swiggy,Wallet,Humid,Delivered,1866.35,66.04,135.32,1.0,23,9.2,5,22,3.5,1,,,
ORD680493,CUST9143,REST397,2022-06-22 17:20:47,Chennai,  Chinese  ,DotPe,Debit Card,Cloudy,Returned,1096.4,51.09,274.71,3.3,44,8.08,1,37,2.1,0,,,
ORD637333,CUST2072,REST605,2022-07-19 10:46:50,Pune,Biryani,DotPe,Wallet,Humid,Delayed,2272.12,9.11,90.26,2.3,113,6.6,2,22,3.0,1,,,
ORD611265,CUST3128,REST631,2024-01-17 08:25:44,Kolkata,Mughlai,MagicPin,Debit Card,Cloudy,Partial Refund,2459.15,33.92,2.78,1.2,62,5.56,4,27,3.2,0,,,0
ORD325230,CUST2778,REST333,2023-08-22 09:07:35,Pune,Desserts,Direct App,Credit Card,Windy,Cancelled,2118.62,16.76,23.56,4.3,116,,10,61,4.0,0,,,
ORD702727,CUST6990,REST510,2024-01-09 02:22:00,Mumbai ,Desserts,Direct App,Cash,Windy,Delivered,471.3,13.55,46.42,2.4,76,2.27,9,41,3.2,0,,,1
ORD137081,CUST9289,REST440,2022-03-29 04:16:35,Hyderabad,Desserts,DotPe,Cash,Humid,Returned,1630.96,61.27,290.39,2.7,37,1.04,4,39,3.2,1,,,
ORD598302,CUST6954,REST223,"February 24, 2023",Bangalore,Desserts,MagicPin,Debit Card,Sunny,Returned,1796.04,44.87,240.62,1.8,35,14.27,10,65,2.7,1,,,
ORD350161,CUST7144,REST603,2023-03-17 20:19:26,Ahmedabad,Biryani,Swiggy,Debit Card,,Cancelled,1512.87,15.0,47.1,1.5,46,9.17,2,29,4.6,1,,,
ORD361609,CUST3276,REST442,2022-04-11 21:06:15,Pune,Continental,MagicPin,Debit Card,Sunny,Cancelled,2319.74,65.95,89.05,5.0,83,2.56,10,,4.4,1,,,1
ORD481657,CUST5314,REST603,2022-09-16 10:31:43,Mumbai,Fast Food,Direct App,Cash,Windy,Delayed,1082.57,74.3,111.86,3.8,78,4.03,2,47,2.1,0,,,
ORD176054,CUST1630,REST542,2022/05/22,Hyderabad,Biryani,Swiggy,Credit Card,Rainy,Delayed,1644.8,78.8,200.17,4.2,60,4.94,9,20,4.3,1,,,0
ORD296041,CUST9246,REST469,2022-04-19 16:48:45,Delhi,Biryani,Zomato,Cash,Sunny,Partial Refund,2291.56,25.91,242.65,,28,7.31,9,38,2.1,1,,,0
ORD787757,CUST2747,REST486,2023-04-29 04:22:17,Pune,Desserts,Zomato,Credit Card,Humid,Returned,1424.19,60.73,173.87,4.0,23,7.35,1,59,4.7,1,,,
ORD714015,CUST6488,REST243,2022-08-01 21:05:10,BANGALORE,Biryani,DotPe,Debit Card,Cloudy,Cancelled,503.8,6.48,103.58,3.5,116,3.25,8,53,4.8,1,,,1
ORD822608,CUST8896,REST570,2022-10-10 07:20:57,Hyderabad,Street Food,Direct App,Credit Card,,Returned,1505.17,1.05,138.99,3.7,103,1.04,2,45,3.0,1,,,1
ORD968726,CUST7081,REST128,2022-11-05 02:16:12,Bangalore,North Indian,Zomato,UPI,,Partial Refund,1618.22,23.02,77.88,5.0,45,,1,49,2.3,1,,,
ORD867541,CUST7208,REST365,2022-01-29 07:41:01,BANGALORE,Mughlai,DotPe,Cash,Sunny,Returned,1067.78,7.57,270.3,2.3,42,5.58,10,62,4.5,1,,,0
ORD874415,CUST5528,REST159,2023-11-18 09:00:35,Mumbai,Desserts,DotPe,Credit Card,Windy,Cancelled,1977.61,32.74,114.67,1.0,52,0.99,1,45,3.2,0,,,0
ORD988432,CUST2823,REST611,2024-06-28 07:58:38,Ahmedabad,Desserts,DotPe,Debit Card,Rainy,Returned,2112.98,44.76,144.5,4.3,60,10.06,6,30,3.7,1,,,
ORD491738,CUST9530,REST853,29/11/2023,Kolkata,Mughlai,Swiggy,Cash,Sunny,Partial Refund,2067.44,30.99,257.31,2.7,113,4.59,2,55,3.5,1,,,1
ORD781571,CUST8370,REST177,2023-02-25 20:29:47,Kolkata,Continental,Zomato,Wallet,,Delayed,1635.85,28.62,50.04,1.6,48 mins,7.95,10,21,2.2,0,,,1
ORD497030,CUST4030,REST449,2023-12-21 06:49:44,Hyderabad,North Indian,MagicPin,Debit Card,Rainy,Delayed,1032.28,41.71,94.41,1.0,103,14.07,6,44,3.9,1,,,1
ORD610310,CUST7770,REST859,2024-06-13 06:34:00,Hyderabad,Italian,MagicPin,Credit Card,Rainy,Partial Refund,1528.24,3.83,88.72,3.4,27,,4,38,2.4,0,,,
ORD792616,CUST9283,REST195,2023-05-01 18:51:26,Pune,Mughlai,MagicPin,UPI,Humid,Cancelled,1849.72,14.78,,2.0,113,12.37,1,54,2.4,0,,,0
ORD484398,CUST4104,REST241,2024-01-09 23:22:05,Ahmedabad,Street Food,DotPe,Cash,Sunny,Partial Refund,155.33 INR,59.37,138.44,,26,8.31,9,36,4.8,0,,,1
ORD493663,CUST2506,REST242,2023-01-26 13:23:51,Pune,Street Food,DotPe,Cash,Sunny,Cancelled,339.27,14.8,208.29,3.2,23,1.15,3,29,3.1,1,,,
ORD474894,CUST4433,REST307,2023-12-11 14:40:53,Bangalore,Continental,Zomato,UPI,Sunny,Cancelled,1498.45,68.33,231.66,3.5,39 mins,4.14,1,53,4.6,1,,,1
ORD786224,CUST1194,REST964,2023-08-03 17:50:32,Hyderabad,Desserts,Swiggy,Cash,Humid,Returned,1015.12,34.81,111.68,2.6,53,6.01,5,23,4.0,1,,,1
ORD911131,CUST9608,REST859,2022-05-22 05:20:54,Ahmedabad,North Indian,Zomato,,,Returned,592.75,46.25,101.61,1.6,13,12.79,7,,4.5,0,,,1
ORD208998,CUST9747,REST329,2024-02-19 12:15:52,CHENNAI,Continental,MagicPin,Debit Card,Rainy,Partial Refund,869.07,10.12,299.46,4.2,81,8.23,3,65,3.7,1,,,0
ORD759104,CUST5622,REST684,2023-12-19 15:43:35,Kolkata,Desserts,MagicPin,Credit Card,Humid,Cancelled,276.7,46.04,65.25,5.0,111,4.6,9,65,4.8,0,,,1
ORD114760,CUST2740,REST221,2024-01-23 03:32:33,DELHI,Fast Food,Swiggy,Debit Card,Cloudy,Cancelled,1717.93,79.23,292.14,2.2,52,4.62,1,54,2.4,1,,,
ORD295440,CUST3794,REST586,2023-05-30 10:09:42,NA,North Indian,Swiggy,Credit Card,Rainy,Delivered,1175.4,79.94,259.36,3.3,115,2.03,4,20,2.7,1,,,1
ORD235691,CUST5230,REST232,2024-03-16 17:54:42,Delhi,Chinese,Direct App,Wallet,,Delayed,1354.44,59.22,11.38,1.7,,11.37,4,52,4.7,1,,,
ORD472541,CUST7258,REST458,2023-07-22 22:47:36,Chennai,Biryani,Zomato,,Sunny,Returned,2038.49,28.72,153.21,1.2,,12.98,2,45,3.0,1,,,
ORD340068,CUST1378,REST739,2023-09-15 11:27:22,Mumbai,Mughlai,MagicPin,Cash,Humid,Cancelled,1939.97,52.57,212.56,2.0,43,12.59,7,37,3.4,0,,,1
ORD746002,CUST6846,REST473,17 Apr 2024,Ahmedabad,North Indian,MagicPin,Debit Card,Humid,Cancelled,301.12,30.6,220.92,,37,1.59,10,,2.8,0,,,
ORD586768,CUST4369,REST106,2022-07-08 12:43:12,Kolkata,Mughlai,Swiggy,Wallet,Sunny,Delayed,407.36,28.21,106.3,1.1,69,7.62,8,42,4.1,1,,,
ORD366641,CUST1351,REST940,2023-07-02 02:04:45,Chennai,Chinese,Zomato,Cash,Cloudy,Returned,536.43,28.12,133.25,4.9,58,14.43,5,56,3.0,0,,,
ORD182790,CUST8270,REST831,2024-03-11 14:35:59,Pune,Biryani,Zomato,Cash,Cloudy,Cancelled,963.7,27.19,101.54,3.9,92,13.46,6,18,3.6,0,,,1
ORD111901,CUST4866,REST941,2024-04-16 15:44:21,Hyderabad,Fast Food,DotPe,Wallet,Sunny,Partial Refund,1267.1,42.83,250.6,1.0,87,7.56,4,65,3.3,1,,,
ORD685466,CUST8852,REST225,2023-03-04 10:28:54,chennai,Fast Food,Swiggy,Wallet,Sunny,Partial Refund,1922.3,71.84,69.44,2.7,105,6.99,10,42,4.8,0,,,0
ORD501620,CUST6168,REST546,2023-05-28 02:05:34,Kolkata,Chinese,Zomato,Credit Card,,Cancelled,327.58,36.53,,,60,7.22,9,22,3.3,1,,,
ORD970392,CUST7670,REST602,2022-12-07 20:37:53,Ahmedabad,Mughlai,Direct App,u.p.i,Humid,Cancelled,1294.16,32.95,81.3,5.0,117,1.53,6,60,3.3,0,,,1
ORD363926,CUST7249,REST937,2024-01-05 17:42:33,Chennai,Mughlai,Swiggy,UPI,Humid,Cancelled,1362.78,66.43,63.39,4.9,85,5.3,10,65,2.1,0,,,0
ORD146177,CUST2128,REST380,2022-05-21 09:35:08,Delh1,Street Food,MagicPin,u.p.i,Cloudy,Delayed,"2,189.19",76.69,185.87,2.5,120,0.88,6,49,2.9,1,,,
ORD404955,CUST4700,REST412,"January 05, 2023",Pune,Italian,Swiggy,Wallet,Humid,Partial Refund,1144.84,0.51,146.48,4.6,113,10.08,5,53,4.4,1,,,
ORD152512,CUST1074,REST191,2024-05-26 09:44:04,Hyderabad,Fast Food,MagicPin,Credit Card,Humid,Cancelled,1696.32,20.16,239.53,4.3,13,4.02,6,54,3.7,0,,,0
ORD678115,CUST1870,REST469,2023-04-26 11:11:37,Kolkata,Fast Food,DotPe,UPI,Sunny,Delivered,1177.33,39.67,178.63,2.7,25,,7,26,4.5,0,,,0
ORD868316,CUST5254,REST412,2023-01-17 08:43:23,Ahmedabad,Street Food,Zomato,Debit Card,Rainy,Cancelled,1234.86,53.41,83.13,3.7,28,13.85,5,64,2.6,0,,,
ORD851470,CUST9714,REST297,2023-12-31 07:52:17,Ahmedabad,Chinese,Zomato,Debit Card,Rainy,Cancelled,1926.96,24.68,84.27,,111,,10,,2.5,0,,,
ORD876459,CUST1642,REST641,2023-06-28 04:12:39,Ahmedabad,Fast Food,MagicPin,Wallet,Windy,Delivered,223.99,56.83,279.01,3.6,,13.57,9,28,4.6,1,,,
ORD279130,CUST6307,REST741,2024-05-11 10:46:38,bangalore,Italian,Swiggy,Wallet,Rainy,Returned,2075.0,19.35,1.94,4.7,83,7.7,3,51,2.5,0,,,0
ORD635618,CUST5520,REST719,2024-04-22 22:00:34,Bangalore,Biryani,MagicPin,Wallet,Windy,Delivered,883.11,0.64,190.93,,,8.8,3,62,3.0,1,,,
ORD786789,CUST3804,REST575,2022-02-20 01:08:54,Delhi,n/a,Swiggy,UPI,Humid,Partial Refund,1656.39,29.73,27.75,4.7,,14.6,4,,5.0,0,,,1
ORD605139,CUST1176,REST767,19-02-2023,Ahmedabad,Chinese,DotPe,Cash,Humid,Returned,1284.45,18.33,217.24,,25,12.99,9,50,3.4,1,,,1
ORD676843,CUST9589,REST866,2022-01-25 12:21:41,Mumbai,Continental,Zomato,Wallet,Humid,Partial Refund,1856.32,45.5,25.6,2.0,24,0.73,8,58,3.0,0,,,
ORD796982,CUST3717,REST129,2023-11-12 16:42:17,N/A,Mughlai,DotPe,UPI,Humid,Delayed,643.11,61.86,180.0,2.2,86,7.71,8,25,2.2,0,,,
ORD792687,CUST9514,REST807,01-12-2022,delhi,Street Food,MagicPin,Wallet,Rainy,Cancelled,1364.78,58.3,,4.1,110,3.31,4,62,4.3,1,,,
ORD411893,CUST5223,REST961,2023-12-24 08:00:58,Chennai,North Indian,Swiggy,Cash,Humid,Returned,1975.75,6.01,159.86,3.8,86,11.2,7,53,3.2,0,,,
ORD210010,CUST2033,REST690,2023-10-27 09:55:58,Delhi,Mughlai,Swiggy,Wallet,Humid,Returned,217.01,78.16,201.99,4.9,90,5.48,6,19,3.2,1,,,
ORD963539,CUST4441,REST751,2023-03-09 16:54:56,Kolkata,South Indian,MagicPin,Cash,,Cancelled,1157.67,32.35,51.92,4.7,71,8.39,9,28,2.5,1,,,
ORD900660,CUST7366,REST596,2024-01-03 14:43:33,Delhi,Continental,Zomato,Cash,Humid,Returned,345.03,63.69,279.98,4.0,36,13.61,5,29,4.7,1,,,
ORD586288,CUST5375,REST486,2024-01-06 22:27:43,Pune,North Indian,Zomato,Wallet,Sunny,Partial Refund,812.14,4.52,214.65,4.4,52,13.52,8,46,3.3,0,,,
ORD428638,CUST4018,REST370,2022-08-18 13:28:39,Pune,Chinese,MagicPin,UPI,Cloudy,Delayed,731.26,66.41,,4.7,40,14.61,9,57,4.6,1,,,0
ORD990704,CUST8353,REST602,2022-02-19 20:47:01,Pune,Fast Food,MagicPin,Wallet,Cloudy,Partial Refund,1150.81,38.43,161.67,3.6,48,3.2,7,24,2.7,0,,,0
ORD934541,CUST9099,REST225,2022-05-01 08:47:19,Hyderabad,Biryani,Swiggy,,Humid,Partial Refund,423.32,34.61,45.81,3.7,60,11.91,2,43,4.9,0,,,0
ORD274880,CUST6343,REST119#,2022-10-07 14:11:24,Delhi,Italian,DotPe,Cash,Humid,Delivered,2438.08,55.18,256.65,,,8.41,10,29,2.9,1,,,0
ORD715519,CUST7246,REST803,2022-09-28 08:12:34,Delhi,Biryani,Zomato,UPI,Rainy,Partial Refund,1576.02,12.93,64.54,2.6,34,8.84,8,32,3.8,0,,,
ORD790658,CUST9824,REST966,2024-05-28 01:11:13,Chennai,Chinese,MagicPin,Debit Card,Rainy,Cancelled,1970.64,31.49,216.71,2.0,,10.44,1,59,2.6,0,,,0
ORD535612,CUST1134,REST634,2024-03-16 08:49:17,Bangalore,Continental,Swiggy,Wallet,Cloudy,Partial Refund,1307.1,38.14,102.06,3.4,47,3.37,10,50,2.3,1,,,
ORD427040,CUST8207,REST701,2023-04-24 20:42:15,Pune,Desserts,Swiggy,UPI,Windy,Partial Refund,1423.6,2.71,,3.2,42,7.24,5,26,3.1,0,,,0
ORD904905,CUST3496,REST943,2022-04-05 16:39:46,Bangalore,Mughlai,DotPe,UPI,Windy,Delivered,1541.64,74.5,,2.0,64,2.96,8,58,3.1,0,,,0
ORD799891,CUST9753,REST967,2023-12-30 17:41:35,Mumbai,Italian,DotPe,Credit Card,Sunny,Delayed,486.26,51.86,265.66,5.0,12,,1,64,2.2,1,,,
ORD895075,CUST3381,REST421,2023-06-02 20:38:15,Mumbai,North Indian,Direct App,Credit Card,Humid,Delivered,1769.7,67.74,,4.8,113,13.01,8,50,4.6,0,,,1
ORD102693,CUST3627,REST134,2022-12-20 09:18:11,Bangalore,Fast Food,Swiggy,Debit Card,Cloudy,Partial Refund,435.01,25.19,140.28,4.5,25,10.26,10,41,4.4,0,,,
ORD127537,CUST7950,REST574,2022-09-14 12:22:45,Hyderabad,Mughlai,DotPe,Wallet,Sunny,Returned,318.32,16.73,123.38,2.7,116,,8,19,2.2,1,,,
ORD202344,CUST8802,REST105,2024/03/15,Ahmedabad,South Indian,Swiggy,Debit Card,Sunny,Delivered,1690.53,59.49,,1.4,0,10.65,6,46,2.7,1,,,1
ORD350229,CUST4263,REST983,2023-01-14 14:56:48,Pune,Continental,Direct App,Credit Card,Sunny,Partial Refund,1732.36,3.2,128.83,1.3,29,0.88,8,19,2.9,0,,,
ORD715104,CUST8005,REST762,2023-10-11 20:45:34,Kolkata,Italian,DotPe,UPI,Sunny,Delayed,1173.59,22.7,62.65,4.9,117,7.36,2,46,4.0,1,,,
ORD513507,CUST4635,REST114,2022-06-18 07:26:07,Bangalore,Street Food,DotPe,Credit Card,Sunny,Delivered,1172.27,44.98,68.01,2.7,114,10.32,3,22,4.9,1,,,0
ORD804758,CUST9561,REST476,2024-03-05 01:56:52,Delhi,South Indian,Swiggy,Debit Card,Sunny,Returned,"2,197.86",67.93,38.14,1.3,15,12.72,1,20,4.5,0,,,
ORD907788,CUST2808,REST987,2023-03-24 17:32:17,Bangalore,South Indian,DotPe,Credit_Card,Rainy,Partial Refund,1144.88,55.94,122.63,1.9,67,5.12,5,32,3.5,0,,,
ORD555791,CUST6860,REST679,2024-01-25 01:33:51,Hyderabad,Biryani,Swiggy,Credit Card,Windy,Cancelled,1366.37,37.88,267.46,4.0,12,0.74,3,45,4.9,0,,,
ORD277820,CUST8391,REST350,2022-12-09 02:17:57,Madras,Street Food,DotPe,CASH,Cloudy,Returned,1951.06,63.44,183.12,3.3,118,8.08,7,44,2.6,1,,,
ORD794663,CUST6035,REST674,"August 14, 2023",Hyderabad,South Indian,DotPe,Cash,Rainy,Cancelled,1662.11,31.74,60.02,4.7,999,10.33,9,48,2.0,0,,,1
ORD743937,CUST3747,REST209,2022-03-01 10:19:54,Bangalore,North Indian,MagicPin,Debit Card,Sunny,Delayed,959.4,67.65,56.37,2.3,65,8.35,1,19,4.1,1,,,
ORD826847,CUST5146,REST837,2022-05-12 00:01:04,Hyderabad,  Street Food  ,Swiggy,UPI,Sunny,Partial Refund,2042.03,50.0,,2.8,10,13.93,6,29,4.9,0,,,0
ORD512022,CUST2639,REST377,2024-05-13 08:32:41,Ahmedabad,Continental,Swiggy,Wallet,Rainy,Delayed,645.69,23.82,263.45,,14,1.89,5,41,4.5,1,,,
ORD261712,CUST1653,REST106,2022/05/14,Mumbai,Chinese,Swiggy,u.p.i,Rainy,Cancelled,639.23,6.03,145.34,3.9,105,14.07,4,27,3.5,1,,,
ORD459731,CUST3713,REST304,2023-07-21 11:11:37,Kolkata,Continental,Direct App,Cash,Humid,Returned,1386.63,60.35,,4.5,42,7.62,6,28,3.3,1,,,0
ORD107704,CUST5578,REST946,2023-04-08 01:08:18,Ahmedabad,Fast Food,MagicPin,Wallet,Windy,Partial Refund,901.43,56.98,93.53,2.3,78,9.68,6,64,2.1,0,,,
ORD836201,CUST3465,REST339,2022-12-24 07:42:57,Delhi,Mughlai,Direct App,Wallet,Cloudy,Delayed,2340.86,56.12,1.18,99,29,11.78,1,34,2.8,1,,,1
ORD117500,CUST8418,REST516#,2024-05-04 13:05:17,Kolkata,North Indian,Swiggy,Debit Card,Cloudy,Partial Refund,2058.16,6.42,277.65,3.8,89,7.28,6,25,4.9,1,,,0
ORD141360,CUST9686,REST794,2024-02-25 05:55:24,Delhi,Biryani,MagicPin,Debit Card,Sunny,Cancelled,1404.18,35.9,98.19,3.3,101,13.84,3,59,4.8,1,,,1
ORD815338,CUST8155,REST446,2023-03-18 06:05:18,Kolkata,Mughlai,Swiggy,Credit Card,Sunny,Partial Refund,752.27,67.48,47.37,,92,12.48,7,29,3.5,0,,,1
ORD192318,CUST1984,REST568,2022-08-03 12:05:17,Delhi,Chinese,DotPe,Credit Card,Rainy,Delayed,1554.73,61.68,,4.2,120,9.2,1,26,3.5,1,,,
ORD691655,CUST3446,REST152,"December 22, 2022",Kolkata,Mughlai,Swiggy,Wallet,Rainy,Cancelled,2110.3,28.2,39.52,4.1,76,13.73,8,24,4.4,0,,,1
ORD979727,CUST5664,REST597,30-08-2022,Delhi,Italian,Swiggy,Debit Card,Sunny,Cancelled,896.66,35.29,118.53,3.6,118,9.41,4,26,3.8,0,,,
ORD360289,CUST1173,REST826,2023-03-19 17:06:00,Pune,South Indian,DotPe,UPI,Humid,Delivered,1417.02,47.37,2125.53,2.8,94,5.84,9,20,2.4,1,,,1
ORD405482,CUST8145,REST521,2022/12/24,Chennai,Mughlai,DotPe,Credit Card,Sunny,Delayed,1959.16,33.04,226.31,3.8,65,9.81,9,62,2.0,1,,,1
ORD520400,CUST2753,REST288,2024-04-29 02:39:20,bangalore,South Indian,Direct App,Credit Card,Rainy,Cancelled,195.98,53.45,190.08,4.9,109,7.69,1,52,2.2,0,,,1
ORD677236,CUST3271,REST778,21-12-2022,Chennai,North Indian,DotPe,Cash,Rainy,Returned,"1,142.82",64.08,228.88,,45,4.46,1,40,3.4,1,,,1
ORD694316,CUST3399,REST511,2022-10-26 17:02:17,Ahmedabad,North Indian,Swiggy,UPI,Humid,Delivered,2265.11,22.08,2.48,3.2,32,6.75,2,54,3.0,0,,,0
ORD139807,CUST7126,REST917,2022-07-06 09:20:26,DELHI ,South Indian,DotPe,UPI,Sunny,Delivered,162.56,56.17,101.66,1.5,,3.49,8,35,3.4,0,,,0
ORD715388,CUST9992,REST524,23/06/2022,Hyderabad,Fast Food,Zomato,Credit Card,Windy,Partial Refund,484.15,41.89,,1.3,16,9.03,9,32,2.2,1,,,
ORD760914,CUST8245,REST604,2023-12-13 13:03:46,Kolkata,Mughlai,Zomato,Wallet,Humid,Cancelled,677.79,26.17,78.05,4.6,62,1.69,7,48,4.9,1,,,
ORD980690,CUST1618,REST596,20 Jun 2022,mUMBAI,Biryani,MagicPin,u.p.i,Rainy,Cancelled,1225.76,75.97,292.13,4.1,110,0.96,3,59,2.0,0,,,0
ORD428628,CUST1711,REST390,2024-05-11 05:59:43,bangalore,North Indian,MagicPin,,Windy,Partial Refund,985.66,65.35,266.13,2.7,66,6.03,7,44,3.9,1,,,
ORD604012,CUST3584,REST428,2023-04-22 14:34:10,Bangalore,Biryani,MagicPin,Credit Card,Cloudy,Delivered,1199.9,47.86,239.5,2.4,,13.33,2,32,2.3,0,,,
ORD934328,CUST9171,REST984,2024-02-07 21:04:55,chennai,Italian,MagicPin,Cash,Cloudy,Returned,1383.76,46.06,76.91,,76,2.97,8,60,2.8,0,,,
ORD580101,CUST5170,REST517,2022-01-01 15:08:04,Ahmedabad,Italian,Swiggy,,Windy,Returned,1732.74,9.54,228.66,,46,4.06,5,45,3.7,1,,,
ORD307356,CUST1893,REST245,2022/07/15,Chennai,Biryani,MagicPin,Wallet,Sunny,Delivered,240.93,12.74,33.39,1.1,11,10.06,7,63,4.8,1,,,0
ORD738407,CUST6293,REST424,2022-04-19 10:42:30,Delhi,Italian,Direct App,Cash,Windy,Delayed,2332.86,55.75,171.11,3.7,75,11.47,4,51,4.5,0,,,
ORD522986,CUST5750,REST417,2022-12-17 13:38:55,Ahmedabad,Desserts,Zomato,Cash,Humid,Returned,392.51,34.22,66.58,1.0,116,1.86,9,44,4.7,0,,,1
ORD120896,CUST3683,REST490,2023-08-14 15:09:39,Delhi,Fast Food,MagicPin,Wallet,Sunny,Cancelled,658.12,40.31,,4.3,85,,4,29,4.4,1,,,1
ORD468292,CUST9967,REST286,2023-06-04 20:37:55,Delh1,Fast Food,Zomato,Debit Card,Humid,Delivered,123.78,34.33,258.69,4.6,62,,7,26,2.3,0,,,0
ORD705474,CUST7518,REST859,2023-06-24 08:41:40,bangalore,Fast Food,DotPe,Wallet,Rainy,Partial Refund,516.28,40.84,147.64,3.7,38,11.2,2,38,2.4,0,,,
ORD427897,CUST8605,REST127,26/03/2023,Hyderabad,Chinese,Swiggy,UPI,Rainy,Partial Refund,1637.45,8.83,,,21,10.26,5,33,3.9,1,,,0
ORD289934,CUST8602,REST686,14/08/2023,Hyderabad,Continental,MagicPin,Wallet,Rainy,Delivered,2381.62,11.3,176.33,3.1,56,0.57,6,40,3.4,1,,,1
ORD354367,CUST7814,REST950,2023-04-04 15:00:01,chennai,Biryani,Direct App,Wallet,Humid,Delayed,1187.5,75.8,,3.6,22,7.35,9,37,3.2,0,,,
ORD992083,CUST8449,REST607,2022-04-17 01:53:46,Bangalore,Chinese,DotPe,Credit Card,Rainy,Partial Refund,1532.76,4.56,86.85,3.4,40,7.3,2,64,2.7,1,,,0
ORD128783,CUST7652,REST241,2023-12-01 00:15:54,Kolkata,Desserts,Direct App,Debit Card,,Delivered,2456.71,72.71,225.64,4.1,94,12.12,9,38,3.1,1,,,
ORD174461,CUST4614,REST774,2023-03-09 02:25:43,Pune,Biryani,MagicPin,Credit Card,Windy,Returned,2115.84,30.81,224.32,1.5,88,4.48,5,,2.3,0,,,
ORD614858,CUST2103,REST656,2022-04-02 02:05:10,Chennai,None,Zomato,UPI,Sunny,Cancelled,"1,229.94",44.12,195.02,1.7,23,8.88,8,35,3.9,1,,,1
ORD910894,CUST9892,REST264,2024-04-08 22:52:54,Mumbai,Fast Food,Direct App,Cash,Windy,Partial Refund,1363.81,47.09,,1.7,67,14.95,6,38,2.1,0,,,1
ORD255528,CUST3165,REST825,2024-06-29 21:56:45,Bangalore,Fast Food,DotPe,Wallet,Sunny,Delayed,2406.22,76.97,118.29,1.0,79,12.09,10,21,5.0,0,,,1
ORD112884,CUST9702,REST987,2023-11-06 03:37:44,Pune,South Indian,Zomato,u.p.i,Cloudy,Returned,1721.47,46.29,94.22,3.5,33,3.91,5,48,4.9,0,,,0
ORD438548,CUST3947,REST702,2023-03-06 04:02:20,Ahmedabad,Fast Food,MagicPin,Wallet,Windy,Delivered,1096.09,1.67,22.03,4.9,82,10.44,5,22,2.9,0,,,
ORD193035,CUST3930,REST148,2022-03-05 17:26:15,Ahmedabad,Mughlai,DotPe,UPI,Cloudy,Returned,1811.85,24.78,,1.1,40,4.38,2,62,2.3,1,,,
ORD332785,CUST9485,REST902,2023-02-15 02:01:59,Hyderabad,Italian,Direct App,UPI,Rainy,Delayed,1279.0,24.05,153.22,1.3,107,9.66,9,62,2.0,1,,,1
ORD221119,CUST1477,REST408,2022-09-07 00:52:37,Delhi,Chinese,MagicPin,Cash,Windy,Delivered,2168.56,37.19,99.91,2.6,21,0.56,9,30,2.3,1,,,1
ORD529068,CUST4163,REST319,2023-04-23 23:03:39,Hyderabad,Continental,Zomato,Credit Card,Rainy,Delivered,593.43,63.09,123.16,-1,51,5.1,2,18,3.8,0,,,
ORD419457,CUST3360,REST159,2022-06-02 21:17:03,DELHI,Desserts,DotPe,Credit Card,Sunny,Partial Refund,498.08,39.03,111.24,4.4,30,6.48,4,44,2.9,1,,,1
ORD429445,CUST4183,REST884,2022-05-25 21:05:17,Kolkata,South Indian,Zomato,UPI,Cloudy,Partial Refund,2308.45,18.67,265.94,3.9,29,11.58,1,60,4.0,0,,,
ORD243902,CUST8940,REST218,2022-07-09 21:06:45,Mumbai,Street Food,MagicPin,Credit Card,Rainy,Cancelled,2362.73,66.29,120.38,5.0,25,9.12,10,18,2.9,1,,,
ORD918665,CUST4795,REST154,2022-12-26 06:03:10,Delhi,Mughlai,DotPe,UPI,Humid,Cancelled,2263.77,57.95,294.66,1.5,47,6.4,5,60,2.0,0,,,0
ORD940534,CUST9315,REST433,2022-08-21 18:54:06,Bangalore,Chinese,Zomato,UPI,Sunny,Returned,1645.84,10.79,11.21,2.9,20,11.22,4,37,3.2,1,,,
ORD699809,CUST8304,REST670,2023-07-25 15:41:09,Hyderabad,Desserts,Zomato,Debit Card,Rainy,Delayed,1731.92,50.4,37.9,3.4,13,8.56,10,,2.3,0,,,
ORD729180,CUST2351,REST390,2023-05-24 15:41:31,Mumbai,South Indian,DotPe,Debit Card,,Delayed,1010.3,29.69,66.73,1.7,36,13.43,7,44,2.9,1,,,
ORD278368,CUST5903,REST180,14-12-2023,Chennai,Mughlai,DotPe,Cash,Rainy,Cancelled,2200.89,35.83,,1.7,32,,5,49,2.8,1,,,
ORD647967,CUST4541,REST625,2022-03-16 04:13:42,Hyderabad,Biryani,MagicPin,Debit Card,Windy,Delayed,1166.36,51.16,58.41,4.3,36,14.94,4,39,2.3,1,,,0
ORD274418,CUST8239,REST777,2023-08-25 19:56:10,Kolkata,Continental,Swiggy,Cash,Cloudy,Delivered,2485.95,63.11,279.45,3.3,102,,10,48,3.9,0,,,
ORD432695,CUST5989,REST374,2024-04-04 06:22:53,Chennai,South Indian,Swiggy,,Cloudy,Partial Refund,1385.9,47.38,79.26,1.9,66,,2,25,2.2,1,,,1
